session_id,user_id,session_start,session_end,device_type,referral_source,zip_code,pages_viewed,bounce,converted
SID01265,UID7,2025-03-30 17:10:45,2025-03-30 17:21:45,tablet,paid_search,85001,4,False,True
SID01266,UID294,2025-03-04 08:26:08,2025-03-04 08:45:08,desktop,organic,60601,3,False,True
SID01267,UID146,2025-03-11 05:09:34,2025-03-11 05:19:34,mobile,organic,85001,0,False,False
SID01268,UID241,2025-03-29 18:41:41,2025-03-29 18:55:41,mobile,paid_search,10001,1,True,False
SID01269,UID246,2025-03-07 08:21:47,2025-03-07 08:22:47,desktop,organic,85001,4,False,True
SID01270,UID226,2025-03-13 07:48:08,2025-03-13 07:51:08,tablet,organic,10001,2,False,True
SID01271,UID175,2025-03-04 13:22:24,2025-03-04 13:32:24,desktop,organic,73301,6,False,False
SID01272,UID95,2025-03-27 11:46:11,2025-03-27 11:56:11,desktop,paid_social,90001,4,False,False
SID01273,UID495,2025-03-10 23:31:07,2025-03-10 23:37:07,desktop,organic,85001,1,True,False
SID01274,UID27,2025-03-07 06:23:24,2025-03-07 06:39:24,mobile,direct,90001,1,True,False
SID01275,UID130,2025-03-02 16:15:49,2025-03-02 16:20:49,mobile,paid_search,85001,2,False,False
SID01276,UID482,2025-03-27 10:02:27,2025-03-27 10:21:27,mobile,paid_social,85001,3,False,False
SID01277,UID442,2025-03-04 01:10:05,2025-03-04 01:23:05,desktop,paid_search,10001,0,False,False
SID01278,UID245,2025-03-18 00:24:37,2025-03-18 00:40:37,mobile,organic,85001,2,False,False
SID01279,UID59,2025-03-28 13:32:52,2025-03-28 13:40:52,mobile,paid_social,85001,1,True,False
SID01280,UID421,2025-03-06 08:42:13,2025-03-06 08:49:13,desktop,paid_social,60601,2,False,False
SID01281,UID34,2025-03-19 13:04:28,2025-03-19 13:09:28,tablet,organic,90001,2,False,True
SID01282,UID206,2025-03-17 04:32:15,2025-03-17 04:49:15,mobile,paid_social,73301,4,False,False
SID01283,UID252,2025-03-01 20:15:37,2025-03-01 20:31:37,mobile,organic,90001,3,False,False
SID01284,UID38,2025-03-23 13:54:14,2025-03-23 13:58:14,tablet,paid_social,85001,3,False,True
SID01285,UID296,2025-03-26 14:28:34,2025-03-26 14:32:34,mobile,paid_search,73301,2,True,False
SID01286,UID323,2025-03-29 09:07:49,2025-03-29 09:23:49,mobile,organic,85001,2,False,False
SID01287,UID352,2025-03-14 21:19:44,2025-03-14 21:34:44,desktop,paid_search,90001,1,True,False
SID01288,UID28,2025-03-02 09:18:27,2025-03-02 09:26:27,mobile,paid_social,73301,2,False,False
SID01289,UID78,2025-03-23 20:49:52,2025-03-23 21:07:52,desktop,organic,85001,4,False,True
SID01290,UID77,2025-03-20 04:44:16,2025-03-20 04:57:16,desktop,paid_search,90001,2,False,False
SID01291,UID416,2025-03-28 08:03:23,2025-03-28 08:10:23,desktop,direct,10001,4,False,True
SID01292,UID289,2025-03-27 10:53:39,2025-03-27 11:03:39,mobile,paid_social,73301,0,True,False
SID01293,UID486,2025-03-04 03:52:48,2025-03-04 03:55:48,desktop,direct,60601,2,False,False
SID01294,UID156,2025-03-20 06:22:01,2025-03-20 06:41:01,tablet,organic,73301,2,False,False
SID01295,UID44,2025-03-21 15:22:01,2025-03-21 15:40:01,desktop,paid_social,90001,4,False,False
SID01296,UID128,2025-03-24 08:25:58,2025-03-24 08:29:58,mobile,organic,10001,5,False,False
SID01297,UID61,2025-03-24 14:32:17,2025-03-24 14:36:17,mobile,paid_search,10001,3,True,False
SID01298,UID286,2025-03-30 21:39:13,2025-03-30 21:54:13,mobile,organic,85001,1,True,False
SID01299,UID392,2025-03-09 18:05:58,2025-03-09 18:15:58,desktop,paid_social,60601,4,False,False
SID01300,UID214,2025-03-05 06:23:01,2025-03-05 06:41:01,desktop,paid_search,90001,5,False,False
SID01301,UID311,2025-03-02 19:00:07,2025-03-02 19:18:07,desktop,paid_social,73301,2,False,False
SID01302,UID306,2025-03-13 20:11:45,2025-03-13 20:17:45,desktop,paid_social,85001,2,False,False
SID01303,UID405,2025-03-27 19:34:49,2025-03-27 19:46:49,desktop,organic,60601,5,False,False
SID01304,UID317,2025-03-08 03:17:18,2025-03-08 03:18:18,mobile,paid_search,85001,3,False,False
SID01305,UID116,2025-03-16 11:05:42,2025-03-16 11:09:42,desktop,paid_social,85001,4,False,False
SID01306,UID398,2025-03-23 07:51:22,2025-03-23 07:56:22,desktop,organic,10001,3,False,False
SID01307,UID268,2025-03-09 18:04:27,2025-03-09 18:06:27,desktop,organic,90001,3,False,False
SID01308,UID195,2025-03-20 01:27:46,2025-03-20 01:30:46,mobile,paid_search,10001,2,False,False
SID01309,UID231,2025-03-01 08:39:40,2025-03-01 08:47:40,desktop,paid_search,73301,2,False,False
SID01310,UID466,2025-03-28 20:51:14,2025-03-28 21:10:14,mobile,paid_social,60601,3,False,False
SID01311,UID227,2025-03-01 16:17:59,2025-03-01 16:35:59,desktop,paid_social,10001,4,False,False
SID01312,UID153,2025-03-21 16:43:57,2025-03-21 16:59:57,mobile,organic,73301,4,False,False
SID01313,UID441,2025-03-24 01:06:16,2025-03-24 01:12:16,desktop,paid_social,73301,2,False,False
SID01314,UID302,2025-03-23 00:23:23,2025-03-23 00:29:23,tablet,paid_search,10001,3,False,False
SID01315,UID220,2025-03-16 08:57:08,2025-03-16 09:14:08,desktop,organic,90001,6,False,False
SID01316,UID157,2025-03-17 20:42:07,2025-03-17 20:53:07,desktop,paid_social,10001,0,False,False
SID01317,UID292,2025-03-10 03:47:25,2025-03-10 04:02:25,desktop,paid_social,85001,4,False,False
SID01318,UID318,2025-03-01 00:29:48,2025-03-01 00:44:48,desktop,paid_search,10001,2,False,False
SID01319,UID31,2025-03-03 09:36:57,2025-03-03 09:45:57,desktop,organic,90001,3,False,True
SID01320,UID313,2025-03-30 15:21:04,2025-03-30 15:37:04,mobile,direct,85001,3,False,False
SID01321,UID492,2025-03-03 08:45:25,2025-03-03 08:53:25,desktop,paid_search,90001,2,False,True
SID01322,UID379,2025-03-05 07:18:03,2025-03-05 07:36:03,desktop,paid_social,60601,5,False,False
SID01323,UID51,2025-03-27 19:12:02,2025-03-27 19:30:02,tablet,paid_social,10001,3,False,False
SID01324,UID486,2025-03-16 14:04:13,2025-03-16 14:22:13,desktop,paid_social,60601,1,True,False
SID01325,UID391,2025-03-06 11:26:54,2025-03-06 11:32:54,desktop,paid_search,10001,1,True,False
SID01326,UID107,2025-03-17 04:31:44,2025-03-17 04:38:44,mobile,organic,90001,5,False,False
SID01327,UID321,2025-03-19 16:11:37,2025-03-19 16:16:37,mobile,organic,85001,4,False,False
SID01328,UID109,2025-03-10 07:04:22,2025-03-10 07:10:22,desktop,paid_search,85001,3,False,False
SID01329,UID136,2025-03-19 18:04:39,2025-03-19 18:12:39,tablet,direct,10001,3,False,True
SID01330,UID339,2025-03-07 15:43:20,2025-03-07 15:56:20,desktop,organic,73301,3,False,True
SID01331,UID42,2025-03-15 06:55:20,2025-03-15 07:08:20,tablet,organic,85001,2,False,False
SID01332,UID81,2025-03-13 18:20:52,2025-03-13 18:28:52,desktop,organic,90001,3,False,True
SID01333,UID123,2025-03-20 01:29:05,2025-03-20 01:40:05,desktop,paid_search,90001,4,False,False
SID01334,UID89,2025-03-10 18:47:01,2025-03-10 18:51:01,desktop,organic,10001,2,False,True
SID01335,UID283,2025-03-30 08:24:56,2025-03-30 08:34:56,desktop,paid_social,60601,0,False,False
SID01336,UID39,2025-03-23 07:21:42,2025-03-23 07:38:42,tablet,paid_search,85001,6,False,False
SID01337,UID81,2025-03-13 17:32:36,2025-03-13 17:34:36,mobile,organic,85001,0,False,False
SID01338,UID2,2025-03-14 11:41:25,2025-03-14 11:49:25,desktop,organic,60601,4,False,True
SID01339,UID210,2025-03-05 18:13:21,2025-03-05 18:25:21,mobile,paid_social,90001,5,True,False
SID01340,UID231,2025-03-22 21:32:59,2025-03-22 21:47:59,desktop,paid_social,10001,3,False,False
SID01341,UID353,2025-03-23 06:08:33,2025-03-23 06:23:33,tablet,organic,90001,4,False,True
SID01342,UID305,2025-03-21 19:32:51,2025-03-21 19:46:51,mobile,organic,10001,6,False,False
SID01343,UID241,2025-03-01 16:55:15,2025-03-01 16:59:15,mobile,paid_social,90001,4,False,False
SID01344,UID150,2025-03-27 11:19:03,2025-03-27 11:31:03,desktop,direct,90001,0,False,False
SID01345,UID17,2025-03-05 10:59:48,2025-03-05 11:12:48,tablet,paid_search,73301,2,False,False
SID01346,UID119,2025-03-16 17:21:17,2025-03-16 17:30:17,tablet,paid_search,10001,3,False,False
SID01347,UID148,2025-03-12 16:53:21,2025-03-12 17:00:21,desktop,organic,73301,3,False,False
SID01348,UID362,2025-03-25 18:40:07,2025-03-25 18:41:07,mobile,organic,60601,5,False,False
SID01349,UID145,2025-03-07 06:15:46,2025-03-07 06:32:46,mobile,organic,73301,2,False,False
SID01350,UID360,2025-03-08 18:25:43,2025-03-08 18:44:43,mobile,paid_search,90001,2,False,False
SID01351,UID441,2025-03-05 11:40:53,2025-03-05 11:58:53,tablet,paid_search,60601,2,False,True
SID01352,UID233,2025-03-23 15:12:48,2025-03-23 15:24:48,mobile,organic,85001,3,False,False
SID01353,UID37,2025-03-20 19:38:55,2025-03-20 19:55:55,mobile,organic,73301,2,False,False
SID01354,UID352,2025-03-04 00:11:49,2025-03-04 00:20:49,desktop,paid_search,60601,1,True,False
SID01355,UID120,2025-03-16 20:02:33,2025-03-16 20:06:33,desktop,paid_social,73301,4,False,False
SID01356,UID474,2025-03-25 07:59:41,2025-03-25 08:17:41,mobile,paid_search,73301,3,False,False
SID01357,UID136,2025-03-08 06:31:25,2025-03-08 06:32:25,desktop,organic,85001,2,False,False
SID01358,UID404,2025-03-15 01:17:19,2025-03-15 01:24:19,desktop,paid_search,90001,2,False,False
SID01359,UID406,2025-03-22 14:17:52,2025-03-22 14:24:52,desktop,direct,60601,2,False,True
SID01360,UID321,2025-03-13 18:50:19,2025-03-13 19:01:19,mobile,paid_social,73301,5,False,False
SID01361,UID302,2025-03-08 12:59:23,2025-03-08 13:12:23,mobile,paid_search,73301,1,True,False
SID01362,UID339,2025-03-07 21:42:16,2025-03-07 21:52:16,desktop,organic,90001,5,False,True
SID01363,UID412,2025-03-13 10:50:59,2025-03-13 10:57:59,desktop,organic,10001,4,False,False
SID01364,UID479,2025-03-18 02:05:25,2025-03-18 02:20:25,desktop,paid_social,10001,3,False,False
SID01365,UID102,2025-03-13 02:56:22,2025-03-13 02:57:22,desktop,organic,73301,1,True,False
SID01366,UID218,2025-03-20 09:53:53,2025-03-20 09:56:53,desktop,organic,85001,4,False,True
SID01367,UID59,2025-03-29 22:50:39,2025-03-29 22:57:39,tablet,paid_search,60601,1,True,False
SID01368,UID279,2025-03-07 06:32:17,2025-03-07 06:36:17,desktop,paid_social,90001,2,False,False
SID01369,UID116,2025-03-27 05:59:54,2025-03-27 06:14:54,mobile,direct,10001,3,False,False
SID01370,UID332,2025-03-23 10:55:16,2025-03-23 10:58:16,tablet,organic,10001,5,False,True
SID01371,UID77,2025-03-01 21:03:02,2025-03-01 21:10:02,mobile,paid_social,90001,2,False,False
SID01372,UID466,2025-03-27 01:31:07,2025-03-27 01:38:07,desktop,direct,10001,1,True,False
SID01373,UID137,2025-03-20 02:14:01,2025-03-20 02:25:01,mobile,paid_search,90001,5,False,False
SID01374,UID424,2025-03-27 17:48:45,2025-03-27 17:59:45,desktop,paid_social,10001,5,False,False
SID01375,UID73,2025-03-04 07:03:29,2025-03-04 07:13:29,desktop,organic,90001,1,True,False
SID01376,UID37,2025-03-18 04:54:38,2025-03-18 05:11:38,desktop,paid_search,90001,2,False,False
SID01377,UID31,2025-03-06 02:20:04,2025-03-06 02:26:04,desktop,organic,73301,4,False,False
SID01378,UID85,2025-03-12 20:37:14,2025-03-12 20:50:14,mobile,paid_search,85001,0,True,False
SID01379,UID406,2025-03-15 11:26:54,2025-03-15 11:29:54,desktop,direct,90001,2,False,False
SID01380,UID158,2025-03-02 01:28:59,2025-03-02 01:34:59,desktop,organic,90001,2,False,True
SID01381,UID305,2025-03-15 02:52:40,2025-03-15 03:01:40,mobile,organic,73301,2,True,False
SID01382,UID384,2025-03-30 18:53:46,2025-03-30 19:06:46,desktop,organic,60601,6,False,False
SID01383,UID423,2025-03-15 18:13:54,2025-03-15 18:27:54,tablet,organic,90001,1,True,False
SID01384,UID292,2025-03-04 07:04:01,2025-03-04 07:06:01,mobile,organic,85001,1,True,False
SID01385,UID472,2025-03-24 20:55:55,2025-03-24 21:13:55,mobile,paid_social,73301,3,False,False
SID01386,UID148,2025-03-17 23:52:39,2025-03-17 23:54:39,desktop,paid_social,60601,1,True,False
SID01387,UID225,2025-03-27 14:40:25,2025-03-27 14:59:25,desktop,paid_search,85001,5,False,False
SID01388,UID64,2025-03-04 19:32:20,2025-03-04 19:39:20,desktop,direct,10001,2,False,True
SID01389,UID240,2025-03-04 05:45:32,2025-03-04 05:47:32,mobile,paid_social,73301,5,False,False
SID01390,UID353,2025-03-05 19:03:50,2025-03-05 19:13:50,mobile,organic,85001,8,True,False
SID01391,UID156,2025-03-20 08:10:47,2025-03-20 08:22:47,desktop,direct,90001,1,True,False
SID01392,UID359,2025-03-10 15:11:02,2025-03-10 15:24:02,desktop,organic,10001,7,False,False
SID01393,UID207,2025-03-08 21:00:24,2025-03-08 21:04:24,mobile,paid_social,60601,3,False,False
SID01394,UID483,2025-03-19 20:32:56,2025-03-19 20:36:56,desktop,organic,85001,3,False,False
SID01395,UID140,2025-03-15 04:56:01,2025-03-15 04:58:01,tablet,organic,73301,1,True,False
SID01396,UID257,2025-03-27 01:33:48,2025-03-27 01:37:48,desktop,organic,73301,2,False,False
SID01397,UID277,2025-03-03 18:08:17,2025-03-03 18:26:17,desktop,paid_social,90001,3,False,False
SID01398,UID253,2025-03-05 16:29:46,2025-03-05 16:39:46,tablet,paid_social,90001,4,False,False
SID01399,UID225,2025-03-10 23:50:31,2025-03-11 00:05:31,mobile,paid_search,60601,7,False,False
SID01400,UID42,2025-03-21 02:46:14,2025-03-21 02:59:14,desktop,paid_search,60601,3,False,False
SID01401,UID307,2025-03-10 18:53:49,2025-03-10 19:05:49,tablet,paid_search,85001,5,False,True
SID01402,UID21,2025-03-03 19:53:16,2025-03-03 20:00:16,mobile,organic,90001,3,True,False
SID01403,UID456,2025-03-22 04:04:44,2025-03-22 04:19:44,mobile,direct,73301,3,False,False
SID01404,UID222,2025-03-26 20:15:22,2025-03-26 20:19:22,desktop,paid_social,85001,1,True,False
SID01405,UID377,2025-03-22 07:48:44,2025-03-22 08:00:44,mobile,paid_social,60601,2,False,False
SID01406,UID166,2025-03-13 03:02:05,2025-03-13 03:14:05,tablet,direct,73301,2,False,False
SID01407,UID310,2025-03-07 18:11:39,2025-03-07 18:16:39,mobile,paid_social,90001,1,True,False
SID01408,UID129,2025-03-25 09:53:07,2025-03-25 10:06:07,tablet,organic,90001,3,False,False
SID01409,UID14,2025-03-02 16:25:18,2025-03-02 16:32:18,desktop,organic,90001,2,False,False
SID01410,UID47,2025-03-29 13:13:41,2025-03-29 13:27:41,desktop,paid_social,90001,1,True,False
SID01411,UID118,2025-03-02 12:48:21,2025-03-02 13:00:21,tablet,organic,60601,5,False,True
SID01412,UID493,2025-03-23 22:27:54,2025-03-23 22:30:54,desktop,paid_search,60601,0,False,False
SID01413,UID346,2025-03-06 20:40:40,2025-03-06 20:52:40,mobile,organic,90001,6,False,False
SID01414,UID429,2025-03-25 05:02:40,2025-03-25 05:19:40,desktop,organic,90001,4,False,False
SID01415,UID441,2025-03-29 07:51:42,2025-03-29 07:59:42,desktop,direct,85001,3,False,False
SID01416,UID295,2025-03-06 16:15:38,2025-03-06 16:30:38,desktop,direct,60601,3,False,False
SID01417,UID301,2025-03-15 00:21:26,2025-03-15 00:26:26,desktop,direct,90001,3,False,False
SID01418,UID487,2025-03-06 21:48:17,2025-03-06 22:06:17,desktop,organic,10001,6,False,False
SID01419,UID11,2025-03-21 01:38:38,2025-03-21 01:44:38,desktop,organic,60601,6,False,True
SID01420,UID392,2025-03-11 22:33:32,2025-03-11 22:45:32,mobile,paid_search,60601,3,False,False
SID01421,UID345,2025-03-19 20:12:45,2025-03-19 20:19:45,mobile,paid_search,73301,3,False,False
SID01422,UID421,2025-03-17 19:14:57,2025-03-17 19:32:57,desktop,paid_social,60601,4,False,False
SID01423,UID138,2025-03-21 16:00:26,2025-03-21 16:05:26,mobile,paid_social,60601,2,True,False
SID01424,UID296,2025-03-15 23:31:34,2025-03-15 23:49:34,desktop,organic,10001,4,False,True
SID01425,UID21,2025-03-25 06:05:17,2025-03-25 06:14:17,desktop,organic,10001,3,False,False
SID01426,UID391,2025-03-15 01:51:32,2025-03-15 01:53:32,desktop,paid_search,10001,1,True,False
SID01427,UID388,2025-03-23 00:39:57,2025-03-23 00:49:57,mobile,organic,10001,4,False,False
SID01428,UID90,2025-03-12 03:30:10,2025-03-12 03:48:10,mobile,organic,10001,2,False,False
SID01429,UID241,2025-03-29 16:19:03,2025-03-29 16:26:03,tablet,paid_social,60601,7,False,False
SID01430,UID266,2025-03-23 17:30:15,2025-03-23 17:37:15,desktop,organic,60601,5,False,False
SID01431,UID334,2025-03-30 17:31:02,2025-03-30 17:33:02,tablet,organic,85001,4,False,True
SID01432,UID227,2025-03-24 17:35:29,2025-03-24 17:45:29,desktop,organic,73301,3,False,False
SID01433,UID470,2025-03-25 13:03:41,2025-03-25 13:20:41,mobile,organic,60601,1,True,False
SID01434,UID143,2025-03-11 10:19:56,2025-03-11 10:27:56,mobile,paid_social,10001,2,False,False
SID01435,UID93,2025-03-09 15:15:11,2025-03-09 15:29:11,desktop,organic,90001,4,False,False
SID01436,UID300,2025-03-08 01:19:52,2025-03-08 01:26:52,mobile,paid_social,85001,2,False,False
SID01437,UID224,2025-03-11 05:32:14,2025-03-11 05:33:14,desktop,direct,90001,2,False,True
SID01438,UID326,2025-03-29 14:26:36,2025-03-29 14:31:36,desktop,paid_social,60601,6,False,False
SID01439,UID417,2025-03-13 07:20:33,2025-03-13 07:25:33,desktop,direct,10001,8,False,False
SID01440,UID252,2025-03-13 16:48:38,2025-03-13 16:57:38,desktop,organic,85001,6,False,False
SID01441,UID497,2025-03-14 03:02:28,2025-03-14 03:17:28,desktop,organic,90001,1,True,False
SID01442,UID47,2025-03-28 14:21:08,2025-03-28 14:30:08,desktop,organic,60601,3,False,False
SID01443,UID241,2025-03-19 11:15:26,2025-03-19 11:19:26,tablet,organic,10001,6,False,True
SID01444,UID179,2025-03-02 08:41:26,2025-03-02 08:48:26,mobile,organic,85001,1,True,False
SID01445,UID210,2025-03-30 01:29:03,2025-03-30 01:30:03,desktop,direct,10001,3,False,False
SID01446,UID171,2025-03-17 12:09:50,2025-03-17 12:21:50,desktop,paid_search,73301,4,False,True
SID01447,UID165,2025-03-01 18:08:58,2025-03-01 18:19:58,desktop,paid_social,10001,2,False,False
SID01448,UID344,2025-03-22 19:39:35,2025-03-22 19:49:35,mobile,paid_search,60601,4,False,False
SID01449,UID54,2025-03-21 02:39:18,2025-03-21 02:54:18,desktop,organic,10001,4,False,False
SID01450,UID440,2025-03-05 10:20:45,2025-03-05 10:29:45,mobile,organic,85001,5,False,False
SID01451,UID83,2025-03-28 02:17:45,2025-03-28 02:27:45,mobile,organic,90001,4,True,False
SID01452,UID169,2025-03-06 15:16:06,2025-03-06 15:20:06,tablet,paid_search,85001,2,False,True
SID01453,UID211,2025-03-23 14:54:04,2025-03-23 14:55:04,mobile,paid_social,85001,0,False,False
SID01454,UID356,2025-03-06 23:35:58,2025-03-06 23:42:58,mobile,direct,60601,1,True,False
SID01455,UID254,2025-03-19 15:36:40,2025-03-19 15:54:40,mobile,organic,85001,3,False,False
SID01456,UID148,2025-03-23 16:23:24,2025-03-23 16:34:24,desktop,paid_social,10001,1,True,False
SID01457,UID340,2025-03-24 09:40:00,2025-03-24 09:51:00,mobile,organic,90001,5,False,False
SID01458,UID484,2025-03-17 06:41:54,2025-03-17 06:54:54,mobile,organic,73301,2,False,False
SID01459,UID206,2025-03-24 08:53:25,2025-03-24 08:56:25,tablet,paid_social,60601,4,False,False
SID01460,UID417,2025-03-21 06:37:28,2025-03-21 06:38:28,mobile,organic,90001,4,False,False
SID01461,UID390,2025-03-15 10:53:44,2025-03-15 11:07:44,mobile,paid_search,10001,7,True,False
SID01462,UID282,2025-03-29 03:42:08,2025-03-29 04:01:08,mobile,paid_search,10001,2,True,False
SID01463,UID19,2025-03-26 17:45:23,2025-03-26 17:57:23,desktop,direct,85001,2,False,True
SID01464,UID233,2025-03-07 02:21:36,2025-03-07 02:27:36,desktop,organic,10001,4,False,False
SID01465,UID46,2025-03-10 18:44:04,2025-03-10 18:54:04,desktop,paid_search,90001,3,False,True
SID01466,UID162,2025-03-29 05:45:13,2025-03-29 05:47:13,desktop,organic,73301,2,False,True
SID01467,UID130,2025-03-19 08:40:46,2025-03-19 08:41:46,mobile,organic,10001,0,False,False
SID01468,UID166,2025-03-13 14:21:36,2025-03-13 14:39:36,desktop,paid_search,73301,2,False,False
SID01469,UID60,2025-03-08 15:13:00,2025-03-08 15:20:00,desktop,organic,90001,8,False,False
SID01470,UID497,2025-03-12 11:05:57,2025-03-12 11:20:57,mobile,paid_social,60601,4,True,False
SID01471,UID396,2025-03-19 20:02:40,2025-03-19 20:18:40,desktop,paid_social,90001,1,True,False
SID01472,UID207,2025-03-16 00:23:38,2025-03-16 00:28:38,desktop,paid_search,90001,1,True,False
SID01473,UID443,2025-03-05 16:48:06,2025-03-05 17:02:06,desktop,paid_search,90001,3,False,False
SID01474,UID264,2025-03-29 17:32:54,2025-03-29 17:47:54,mobile,paid_social,73301,2,False,False
SID01475,UID423,2025-03-18 17:33:04,2025-03-18 17:40:04,desktop,organic,90001,3,False,False
SID01476,UID1,2025-03-28 19:23:35,2025-03-28 19:38:35,mobile,organic,85001,2,False,False
SID01477,UID337,2025-03-15 15:31:12,2025-03-15 15:46:12,mobile,organic,85001,1,True,False
SID01478,UID446,2025-03-24 18:08:30,2025-03-24 18:24:30,desktop,organic,85001,1,True,False
SID01479,UID278,2025-03-05 06:35:53,2025-03-05 06:40:53,desktop,organic,85001,3,False,False
SID01480,UID237,2025-03-19 00:55:21,2025-03-19 01:03:21,mobile,organic,90001,2,False,False
SID01481,UID212,2025-03-18 01:25:27,2025-03-18 01:26:27,mobile,organic,73301,7,False,False
SID01482,UID28,2025-03-01 07:36:42,2025-03-01 07:50:42,desktop,paid_social,90001,2,False,False
